transaction_id,amount,account_age_days,num_prev_transactions,device_trust_score,location_mismatch,high_risk_merchant,multiple_failed_attempts,is_night_transaction,is_fraud
TXN03038,6728.14,447,495,0.39,0,0,0,0,0
TXN03039,4574.17,1153,26,0.37,1,0,0,1,0
TXN03040,1005.33,1295,1,0.19,0,0,0,1,0
TXN03041,271.38,1113,249,0.89,0,0,1,0,0
TXN03042,9403.47,466,221,0.43,1,0,0,1,0
TXN03043,3778.9,934,434,0.62,0,0,0,0,0
TXN03044,886.84,1194,137,0.91,0,0,0,0,0
TXN03045,2234.07,128,274,0.47,1,0,0,0,0
TXN03046,6013.42,1198,489,0.83,0,1,0,0,0
TXN03047,2780.66,1973,463,0.49,1,0,0,0,0
TXN03048,2980.55,1050,140,0.73,0,0,0,1,0
TXN03049,5265.52,573,431,0.49,0,0,0,0,0
TXN03050,4047.11,511,255,0.45,0,0,0,0,0
TXN03051,4813.26,488,369,0.99,0,0,0,0,0
TXN03052,5226.86,891,311,0.65,1,0,0,0,0
TXN03053,1754.46,579,455,0.43,0,0,0,1,0
TXN03054,1900.39,950,439,0.33,0,1,1,0,1
TXN03055,1575.11,406,433,0.14,0,0,0,0,0
TXN03056,1990.37,1050,94,0.74,0,0,0,1,0
TXN03057,2891.6,1107,172,0.43,0,0,0,1,0
TXN03058,3057.29,364,472,0.84,0,0,0,1,0
TXN03059,8014.29,1391,442,0.43,0,0,0,0,0
TXN03060,3906.91,1084,422,0.44,1,0,0,1,1
TXN03061,2936.05,551,404,0.8,0,0,0,0,0
TXN03062,1283.1,1659,438,0.54,0,1,0,0,0
TXN03063,2500.98,292,56,0.9,0,0,0,1,0
TXN03064,9873.59,789,497,0.63,0,0,0,0,0
TXN03065,9771.35,1961,101,0.32,0,0,0,0,1
TXN03066,2476.42,1910,168,0.61,0,0,1,1,0
TXN03067,612.47,816,476,0.1,0,0,1,0,1
TXN03068,2217.62,1818,69,0.38,0,1,0,0,0
TXN03069,8072.58,191,337,0.29,1,0,0,0,1
TXN03070,2907.18,461,48,0.69,0,0,0,1,0
TXN03071,5269.28,1828,427,0.22,0,0,0,0,0
TXN03072,3171.87,664,418,0.36,0,0,0,0,0
TXN03073,815.26,1920,346,0.4,0,0,0,0,0
TXN03074,3258.46,233,4,0.1,0,1,0,0,0
TXN03075,5761.93,474,454,0.14,1,0,0,1,1
TXN03076,1966.89,1429,201,0.38,0,0,0,0,0
TXN03077,5657.93,658,201,0.3,1,0,0,0,1
TXN03078,3415.31,271,178,0.21,0,0,0,1,0
TXN03079,5451.42,1871,56,0.24,0,0,0,0,0
TXN03080,4089.42,1158,185,0.85,0,0,0,1,0
TXN03081,1363.18,171,91,0.71,1,0,0,0,0
TXN03082,2521.55,1439,291,0.54,0,0,0,0,0
TXN03083,2456.79,28,393,0.92,1,0,1,0,1
TXN03084,1888.69,136,433,0.13,0,0,0,0,1
TXN03085,3857.98,925,482,0.41,0,0,0,1,0
TXN03086,11040.87,405,226,0.84,0,0,0,1,0
TXN03087,6734.06,977,420,0.67,0,0,0,0,0
TXN03088,7347.86,888,111,0.98,0,0,1,1,0
TXN03089,1791.71,1529,147,0.95,0,0,1,0,0
TXN03090,7429.66,1265,268,0.25,1,0,0,0,0
TXN03091,9101.85,856,202,0.97,0,0,0,1,0
TXN03092,1741.16,1978,377,0.95,1,0,1,0,1
TXN03093,4422.17,444,364,0.44,0,0,0,0,0
TXN03094,4506.2,434,402,0.98,0,0,1,0,0
TXN03095,2668.79,1252,347,0.13,0,0,0,0,0
TXN03096,3634.77,509,357,0.69,0,0,0,0,0
TXN03097,4664.45,1823,55,0.34,0,0,0,1,0
TXN03098,2811.04,1327,300,0.22,1,0,0,1,1
TXN03099,6518.77,34,315,0.62,0,0,0,0,1
TXN03100,1010.83,1026,451,0.38,1,0,0,0,1
TXN03101,2448.28,362,184,0.7,1,0,0,0,0
TXN03102,5342.68,1219,53,0.59,0,0,0,0,0
TXN03103,10291.12,606,36,0.45,0,1,0,0,0
TXN03104,6798.42,1864,210,0.26,0,0,0,1,0
TXN03105,3579.7,1332,292,0.64,0,0,0,0,0
TXN03106,2917.19,1671,269,0.85,0,1,0,0,0
TXN03107,2560.44,716,350,0.64,0,0,0,0,0
TXN03108,2572.65,250,219,0.65,0,0,0,1,0
TXN03109,526.52,147,227,0.56,0,0,0,1,0
TXN03110,10016.56,1370,427,0.45,0,1,0,0,0
TXN03111,3087.81,348,357,0.51,0,0,0,0,0
TXN03112,1647.39,1278,210,0.99,0,0,0,1,0
TXN03113,4372.98,399,297,0.77,1,0,0,0,0
TXN03114,1763.65,1358,0,0.49,0,0,0,1,0
TXN03115,6102.03,1200,22,0.51,0,0,0,0,0
TXN03116,1693.48,125,447,0.55,1,0,0,1,0
TXN03117,5512.43,763,283,0.69,0,0,0,0,0
TXN03118,2530.79,398,495,0.52,0,0,0,1,0
TXN03119,3967.82,131,387,0.72,0,0,0,1,0
TXN03120,5804.02,1586,424,0.4,1,0,0,0,0
TXN03121,2087.27,605,187,0.47,1,0,0,0,0
TXN03122,5707.77,892,17,0.88,0,0,1,0,0
TXN03123,554.5,822,446,0.4,0,0,0,1,0
TXN03124,8643.06,902,444,0.97,0,0,0,0,0
TXN03125,6391.71,945,48,0.26,0,0,0,0,0
TXN03126,3006.58,1431,46,0.32,0,0,0,0,0
TXN03127,7177.46,732,114,0.52,0,0,0,0,0
TXN03128,6681.45,1870,38,0.82,0,0,0,0,0
TXN03129,3220.1,334,216,0.76,0,0,0,0,0
TXN03130,3193.89,1044,209,0.26,0,0,0,1,0
TXN03131,1473.87,205,261,0.31,0,0,0,0,0
TXN03132,3352.38,1627,210,0.62,0,0,0,0,0
TXN03133,787.68,956,52,0.37,1,0,1,0,1
TXN03134,5465.23,355,459,0.48,0,1,0,0,0
TXN03135,5547.01,1197,280,0.54,0,0,0,0,0
TXN03136,564.47,1213,354,0.63,0,0,0,0,0
TXN03137,8099.75,824,320,0.33,0,0,1,0,1
TXN03138,1936.88,1026,132,0.25,0,0,1,0,1
TXN03139,17236.29,1897,448,0.46,0,0,0,0,0
TXN03140,3818.96,941,263,0.17,0,0,0,0,0
TXN03141,8152.42,168,294,0.57,0,0,0,0,1
TXN03142,1431.18,368,110,0.86,0,1,0,1,1
TXN03143,2526.36,536,42,0.21,1,1,0,0,1
TXN03144,2078.49,1949,337,0.2,0,0,0,0,0
TXN03145,772.49,963,237,0.17,0,0,0,0,0
TXN03146,1014.12,1901,378,0.86,0,0,0,0,0
TXN03147,2917.49,580,456,0.17,0,0,0,0,0
TXN03148,4265.06,1394,388,0.99,1,0,0,0,0
TXN03149,1294.73,1730,246,0.42,0,0,0,0,0
TXN03150,2403.74,1620,3,0.4,0,0,0,0,0
TXN03151,1755.76,950,363,0.18,0,0,0,1,0
TXN03152,3069.59,1461,348,0.63,1,0,0,0,0
TXN03153,5179.1,207,384,0.63,0,0,0,1,0
TXN03154,3486.33,1073,349,0.54,0,0,0,0,0
TXN03155,2004.64,544,311,0.38,0,0,0,0,0
TXN03156,6532.55,1853,172,0.43,1,0,0,1,0
TXN03157,4165.88,1706,192,0.39,0,0,0,0,0
TXN03158,3563.09,129,2,0.48,0,0,0,0,0
TXN03159,1309.92,1471,277,0.41,0,0,0,0,0
TXN03160,6070.83,614,455,0.71,0,0,0,0,0
TXN03161,4470.34,35,55,0.37,0,0,0,1,0
TXN03162,4637.05,819,273,0.42,0,0,0,0,0
TXN03163,2702.13,199,408,0.49,0,1,0,1,0
TXN03164,2333.89,1837,175,0.1,1,0,0,1,0
TXN03165,10050.19,77,115,0.54,0,0,0,0,1
TXN03166,2305.32,369,83,0.33,0,0,0,0,0
TXN03167,1077.69,833,158,0.15,0,0,0,0,0
TXN03168,3696.57,526,285,0.92,0,0,0,0,0
TXN03169,3199.6,349,79,0.39,0,0,0,0,0
TXN03170,6733.17,506,65,0.48,0,0,0,0,0
TXN03171,2865.39,643,208,0.84,0,0,0,1,0
TXN03172,5064.12,238,9,0.25,0,0,0,1,0
TXN03173,8469.92,1304,198,0.87,1,0,0,0,1
TXN03174,4285.51,1601,58,0.32,0,0,0,1,0
TXN03175,1371.21,1456,233,0.63,0,0,0,1,0
TXN03176,4372.77,138,306,0.72,0,0,0,0,0
TXN03177,2437.17,1293,243,0.91,0,0,0,0,0
TXN03178,3883.37,1764,378,0.65,1,0,0,0,0
TXN03179,3217.85,1225,392,0.51,0,0,0,0,0
TXN03180,1055.59,1166,53,0.62,0,0,0,0,0
TXN03181,2852.94,612,445,0.28,0,0,0,0,0
TXN03182,1301.45,1674,336,0.72,0,0,0,1,0
TXN03183,2165.48,680,392,0.27,0,0,0,0,0
TXN03184,6057.23,1943,8,0.6,0,0,0,1,0
TXN03185,3409.9,1635,100,0.68,0,0,0,1,0
TXN03186,4853.16,1847,407,0.91,0,0,1,1,0
TXN03187,3617.88,1855,294,0.51,0,0,0,0,0
TXN03188,2575.99,839,202,0.8,0,0,0,0,0
TXN03189,3891.37,938,391,0.25,0,0,0,1,0
TXN03190,653.22,355,152,0.24,0,0,0,0,0
TXN03191,5478.39,578,109,0.57,0,0,0,1,0
TXN03192,1607.05,847,321,0.64,0,1,0,1,0
TXN03193,4642.11,1353,265,0.67,0,0,0,0,0
TXN03194,2496.1,559,372,0.77,1,0,0,0,0
TXN03195,1056.26,849,151,0.37,0,0,1,0,1
TXN03196,1859.93,1918,495,0.66,0,0,0,1,0
TXN03197,4659.06,1255,463,0.27,0,1,0,0,0
TXN03198,12215.96,1332,82,0.3,1,0,0,0,1
TXN03199,3064.69,1682,442,0.16,0,1,0,0,0
TXN03200,11283.46,1743,414,0.77,0,0,0,1,0
TXN03201,651.34,1170,394,0.56,0,0,0,0,0
TXN03202,2650.65,1176,133,0.31,0,0,0,0,0
TXN03203,3066.59,1815,325,0.6,0,1,0,0,0
TXN03204,4831.57,140,159,0.42,0,1,0,0,0
TXN03205,1922.09,663,38,0.85,0,0,0,1,0
TXN03206,4155.21,21,175,0.58,0,0,0,0,0
TXN03207,2755.28,1278,12,0.13,0,0,0,0,0
TXN03208,7390.25,64,314,0.99,0,0,0,0,1
TXN03209,3699.02,1242,66,0.17,0,0,0,1,0
TXN03210,16316.59,1096,439,0.73,0,0,0,0,0
TXN03211,2772.53,990,247,0.49,0,0,0,0,0
TXN03212,7070.26,162,40,0.32,1,0,0,0,0
TXN03213,8614.57,130,183,0.71,0,0,0,0,0
TXN03214,170.5,581,34,0.21,0,1,0,0,1
TXN03215,5430.26,1951,421,0.87,0,0,0,0,0
TXN03216,2694.32,225,336,0.33,0,0,0,1,0
TXN03217,1203.93,1782,450,0.43,0,0,0,0,0
TXN03218,7477.19,580,289,0.67,0,0,0,0,0
TXN03219,2017.48,1478,75,0.1,0,0,0,1,1
TXN03220,609.72,983,471,0.53,0,0,0,0,0
TXN03221,3765.4,1005,69,0.9,1,0,0,0,0
TXN03222,8232.29,1939,233,0.71,0,0,0,1,0
TXN03223,1219.23,1408,10,0.45,0,0,0,1,0
TXN03224,5932.57,107,367,0.69,0,0,0,1,0
TXN03225,437.54,621,282,0.94,0,0,0,0,0
TXN03226,8626.58,840,303,0.27,0,0,0,0,0
TXN03227,4346.82,1127,23,0.58,0,0,1,1,1
TXN03228,1100.04,1165,273,0.31,0,0,0,0,0
TXN03229,5563.0,577,26,0.87,0,0,0,1,0
TXN03230,2114.52,1158,53,0.75,0,0,0,1,0
TXN03231,1475.31,199,54,0.82,0,0,0,1,0
TXN03232,2076.24,1904,375,0.95,0,1,0,0,0
TXN03233,5177.51,510,232,0.31,0,0,0,1,0
TXN03234,1391.28,667,276,0.14,0,1,0,0,0
TXN03235,257.47,79,442,0.36,0,1,0,0,1
TXN03236,2166.64,1972,370,0.46,0,0,0,1,1
TXN03237,7684.8,894,417,0.66,0,0,0,0,0
TXN03238,7615.73,1506,119,0.82,0,0,0,0,0
TXN03239,2073.77,512,224,0.41,0,0,0,0,0
TXN03240,2012.08,250,57,0.53,0,0,0,0,0
TXN03241,1908.22,889,254,0.81,0,0,0,0,0
TXN03242,1836.88,1024,175,0.3,0,1,0,0,0
TXN03243,1946.92,599,53,0.3,0,0,0,0,0
TXN03244,3900.67,1840,145,0.63,0,0,0,0,0
TXN03245,7810.11,753,258,0.49,0,0,0,0,0
TXN03246,1389.16,600,151,0.95,0,0,0,0,0
TXN03247,1636.89,975,384,0.42,0,0,0,0,0
TXN03248,4233.63,483,261,0.78,1,0,0,0,0
TXN03249,5387.94,836,18,0.62,0,0,0,1,0
TXN03250,787.46,172,341,0.15,0,0,0,0,0
TXN03251,9783.74,869,370,0.18,0,1,0,1,1
TXN03252,2507.18,17,170,0.28,1,0,0,0,1
TXN03253,868.74,1759,378,0.23,1,0,0,0,0
TXN03254,747.2,1318,391,0.4,0,0,0,0,0
TXN03255,699.78,394,196,0.62,0,1,1,0,1
TXN03256,6978.16,1846,435,0.64,0,0,0,1,0
TXN03257,3431.21,1522,72,0.63,0,0,0,1,0
TXN03258,7021.73,1243,302,0.21,0,0,0,1,0
TXN03259,2956.15,234,84,0.64,0,0,0,0,0
TXN03260,6888.25,1414,283,0.47,0,0,0,0,0
TXN03261,2898.93,248,301,0.91,0,0,1,1,1
TXN03262,4817.07,1926,131,0.92,0,0,1,0,0
TXN03263,3114.45,52,119,0.79,1,0,0,1,1
TXN03264,2762.81,15,215,0.73,0,0,0,0,0
TXN03265,1517.6,1348,135,0.2,0,0,1,0,1
TXN03266,5294.59,441,115,0.18,0,0,0,1,0
TXN03267,1224.71,1136,60,0.86,1,0,0,1,0
TXN03268,5288.38,696,16,0.48,0,0,0,1,0
TXN03269,3549.54,1896,33,0.51,0,0,0,0,0
TXN03270,5388.28,7,19,0.86,0,0,0,1,0
TXN03271,3782.42,1587,207,0.66,0,0,0,0,0
TXN03272,7406.97,826,457,0.26,0,0,0,0,0
TXN03273,4486.77,1777,161,0.29,0,0,0,0,0
TXN03274,3606.19,1269,298,0.11,0,0,0,1,0
TXN03275,217.38,1472,9,0.74,0,0,0,0,0
TXN03276,7611.27,1389,93,0.54,0,1,0,0,0
TXN03277,691.2,1391,413,0.95,0,0,0,0,0
TXN03278,953.76,1946,370,0.74,0,0,0,0,0
TXN03279,5748.13,1722,408,0.19,0,0,0,0,0
TXN03280,3336.2,1311,382,0.25,0,1,1,0,1
TXN03281,724.43,1986,440,0.55,0,0,0,1,0
TXN03282,2009.67,1628,365,0.93,0,0,0,0,0
TXN03283,7340.9,1130,446,0.32,1,0,0,1,1
TXN03284,3698.61,1037,106,0.84,0,0,0,0,0
TXN03285,3399.31,1170,104,0.38,0,0,0,0,1
TXN03286,1804.36,478,70,0.34,0,0,0,0,0
TXN03287,5891.11,631,430,0.91,0,1,0,0,0
TXN03288,3025.4,715,83,0.14,0,0,0,0,0
TXN03289,5143.81,1677,208,0.69,0,1,0,0,0
TXN03290,1644.72,115,258,0.14,0,0,0,0,0
TXN03291,12259.44,509,238,0.82,0,0,0,1,0
TXN03292,8260.38,1176,301,0.85,1,0,0,1,0
TXN03293,3669.09,57,231,0.9,0,0,0,1,0
TXN03294,4284.29,382,419,0.27,0,0,0,0,0
TXN03295,2026.09,1181,281,0.21,0,0,0,0,0
TXN03296,5436.32,952,393,0.55,0,0,0,0,0
TXN03297,291.58,1846,417,0.34,0,0,0,0,0
TXN03298,9683.75,1157,205,0.65,0,0,0,1,1
TXN03299,5214.84,1187,263,0.56,0,0,0,0,0
TXN03300,1362.85,275,310,0.23,0,0,0,0,0
TXN03301,9526.62,1719,346,0.77,0,0,0,0,0
TXN03302,11571.84,1101,393,0.82,0,1,0,1,1
TXN03303,4454.23,1861,184,0.97,0,0,0,1,0
TXN03304,1669.73,44,113,0.46,0,0,0,0,0
TXN03305,3440.12,718,78,0.4,0,0,1,0,0
TXN03306,4923.56,1574,356,0.27,0,0,0,0,0
TXN03307,4188.66,318,341,0.26,1,0,0,0,0
TXN03308,1363.04,534,300,0.39,0,0,0,0,0
TXN03309,4860.29,1609,49,0.98,0,0,0,0,0
TXN03310,7283.06,1777,319,0.18,1,0,0,0,0
TXN03311,1074.53,1960,94,0.33,0,0,0,0,0
TXN03312,1204.9,1178,257,0.18,0,0,0,1,0
TXN03313,1955.25,237,428,0.35,0,0,0,0,0
TXN03314,2810.41,893,350,0.18,0,0,0,1,0
TXN03315,5995.74,517,61,0.56,0,0,0,1,0
TXN03316,7228.5,1245,141,0.49,0,0,0,1,0
TXN03317,1605.47,1334,329,0.26,0,0,0,1,0
TXN03318,3875.74,1622,221,0.26,0,0,0,0,0
TXN03319,7031.81,1201,355,0.66,0,0,0,0,0
TXN03320,12715.71,1795,110,0.45,0,0,0,0,0
TXN03321,3860.7,1244,103,0.15,1,0,0,0,1
TXN03322,4019.79,38,14,0.93,1,0,0,0,0
TXN03323,4474.04,654,269,0.46,0,0,1,0,0
TXN03324,2578.35,1455,158,0.63,0,0,0,0,0
TXN03325,3643.49,1934,156,0.9,0,0,0,0,0
TXN03326,398.19,747,26,0.46,0,0,0,1,0
TXN03327,2035.6,1227,84,0.84,0,0,0,1,0
TXN03328,4806.4,841,8,0.92,0,0,0,0,0
TXN03329,1521.83,1830,275,0.26,0,0,0,0,0
TXN03330,6093.22,448,226,0.9,0,0,1,0,0
TXN03331,592.82,1519,185,0.21,0,0,0,0,0
TXN03332,5931.35,684,78,0.35,0,0,0,0,0
TXN03333,5920.26,125,215,0.83,0,0,0,1,0
TXN03334,12864.12,1862,432,0.91,0,0,0,0,0
TXN03335,2495.85,1089,56,0.72,0,0,0,0,0
TXN03336,3338.44,793,143,0.19,0,0,0,0,0
TXN03337,9064.32,784,355,0.57,0,0,1,0,0
TXN03338,8303.49,1268,330,0.62,1,0,0,1,1
TXN03339,6721.6,1551,391,0.35,0,0,0,0,0
TXN03340,4294.25,226,66,0.99,0,0,0,1,0
TXN03341,8901.33,465,274,0.4,0,0,0,0,0
TXN03342,15866.61,643,493,0.29,0,0,0,0,0
TXN03343,5128.38,1731,104,0.2,1,0,0,0,1
TXN03344,3462.33,293,450,0.44,0,0,0,0,0
TXN03345,5568.27,721,419,0.72,1,0,0,0,0
TXN03346,3820.23,1975,472,0.31,0,0,0,1,0
TXN03347,2677.12,1405,187,0.79,0,1,0,1,0
TXN03348,6111.16,1649,163,0.22,0,0,0,0,0
TXN03349,2207.02,756,266,0.5,1,0,0,0,0
TXN03350,5054.25,166,50,0.73,1,1,0,0,0
TXN03351,758.44,1727,125,0.22,0,0,0,0,0
TXN03352,9970.51,769,79,0.64,0,0,0,0,0
TXN03353,1712.92,1863,182,0.82,0,0,0,0,0
TXN03354,936.27,1242,309,0.64,0,0,0,0,0
TXN03355,8112.7,1007,16,0.56,0,0,0,0,0
TXN03356,9143.86,871,445,0.85,0,0,0,0,0
TXN03357,4230.37,1299,169,0.99,0,0,0,1,0
TXN03358,3093.74,1076,279,0.26,0,0,0,0,0
TXN03359,2545.26,1398,400,0.72,0,0,0,0,0
TXN03360,4063.25,1694,303,0.17,0,0,0,0,0
TXN03361,3230.27,1387,339,0.14,1,1,1,1,1
TXN03362,2930.64,567,213,0.35,0,0,0,1,0
TXN03363,1551.97,1038,197,0.97,0,0,0,0,0
TXN03364,1166.97,1805,6,0.6,0,0,0,0,0
TXN03365,3564.33,1364,397,0.34,0,0,0,1,0
TXN03366,3971.98,602,10,0.22,0,1,0,1,1
TXN03367,1801.8,1563,11,0.93,0,0,0,1,0
TXN03368,2034.22,1113,109,0.43,0,0,0,1,0
TXN03369,3964.93,905,132,0.38,0,0,0,0,0
TXN03370,1514.79,41,388,0.87,1,0,0,1,0
TXN03371,6899.61,1328,127,0.64,0,0,0,1,0
TXN03372,4911.65,1292,147,0.25,0,0,1,0,0
TXN03373,1786.97,1162,53,0.48,0,0,0,1,0
TXN03374,4734.55,1030,310,0.94,0,1,0,0,0
TXN03375,1549.18,242,441,0.91,0,0,0,0,0
TXN03376,5939.38,162,78,0.16,0,0,1,0,1
TXN03377,1605.64,1019,345,0.34,1,0,0,1,1
TXN03378,3046.42,692,96,0.24,0,0,0,0,0
TXN03379,3729.58,809,248,0.58,0,0,0,0,0
TXN03380,9051.56,979,126,0.77,0,0,0,0,0
TXN03381,1700.89,518,29,0.37,0,0,0,0,0
TXN03382,1638.91,898,23,0.78,0,0,0,0,0
TXN03383,811.1,783,470,0.7,0,0,0,0,0
TXN03384,10860.19,1425,200,0.76,0,0,1,0,1
TXN03385,3424.02,784,130,0.95,0,1,0,1,0
TXN03386,7013.67,1180,121,0.48,0,0,0,1,0
TXN03387,2065.35,85,355,0.41,0,0,0,0,0
TXN03388,2232.81,1736,431,0.72,0,0,0,0,0
TXN03389,3216.15,1034,326,0.83,0,0,0,0,0
TXN03390,3290.74,138,149,0.27,0,1,0,0,0
TXN03391,5427.27,754,13,0.86,0,0,0,0,0
TXN03392,3500.39,906,303,0.15,0,0,0,0,0
TXN03393,2462.6,713,28,0.11,0,0,0,0,0
TXN03394,10994.6,156,49,0.24,0,0,0,0,1
TXN03395,1532.62,408,463,0.98,0,0,0,0,0
TXN03396,1709.26,787,239,0.57,0,0,0,0,0
TXN03397,1552.69,1249,481,0.14,0,0,0,0,0
TXN03398,5576.07,580,393,1.0,0,1,0,0,0
TXN03399,4630.59,1208,454,0.77,0,0,0,0,0
TXN03400,2940.52,1219,472,0.85,0,0,0,0,0
TXN03401,1480.47,554,282,0.29,1,0,0,0,0
TXN03402,3717.54,396,334,0.19,0,0,0,0,0
TXN03403,6127.95,1938,351,0.56,1,0,0,1,0
TXN03404,9300.58,1687,155,0.79,0,0,0,0,0
TXN03405,1990.14,1620,136,0.67,0,0,0,0,0
TXN03406,2932.41,1158,326,0.67,0,0,0,0,0
TXN03407,4598.28,1333,335,0.78,0,0,0,1,0
TXN03408,2442.17,1890,153,0.3,0,0,0,0,0
TXN03409,954.19,810,482,0.7,0,0,0,0,0
TXN03410,2944.11,962,80,0.45,0,0,0,1,0
TXN03411,1083.35,542,86,0.16,0,0,1,0,1
TXN03412,6493.93,1033,263,0.28,0,0,0,1,0
TXN03413,2605.24,987,257,0.81,0,0,0,0,0
TXN03414,3178.06,170,478,0.91,1,0,0,0,0
TXN03415,1749.65,290,184,0.35,0,1,0,1,1
TXN03416,3274.17,1192,179,0.27,0,0,0,0,0
TXN03417,7844.36,1368,185,0.12,1,0,0,0,0
TXN03418,6984.44,1521,122,0.95,0,0,0,0,0
TXN03419,1254.97,1169,376,0.72,0,0,0,0,0
TXN03420,89.65,1437,95,0.96,0,0,0,0,0
TXN03421,2962.14,740,92,0.88,0,0,0,0,0
TXN03422,2619.78,1842,2,0.41,1,0,0,1,0
TXN03423,2491.27,588,391,0.2,0,0,0,0,0
TXN03424,2101.06,735,442,0.55,0,0,0,0,0
TXN03425,1227.23,1713,1,0.12,0,0,0,1,0
TXN03426,13443.7,457,478,0.23,0,0,0,1,0
TXN03427,10853.72,701,445,0.31,0,0,0,0,0
TXN03428,2404.64,979,370,0.7,0,0,0,1,0
TXN03429,3678.14,1326,304,0.56,0,0,0,1,0
TXN03430,6573.58,46,356,0.37,0,0,0,1,1
TXN03431,3669.05,1918,147,0.61,0,0,0,0,0
TXN03432,2248.07,1041,284,0.21,0,0,1,0,0
TXN03433,972.14,1602,144,0.78,0,0,0,0,0
TXN03434,3364.99,1384,329,0.74,0,0,0,0,0
TXN03435,1099.9,1285,360,0.29,0,0,0,0,0
TXN03436,7487.77,1147,405,0.65,1,0,0,1,0
TXN03437,3250.69,231,261,0.55,0,0,0,0,0
TXN03438,4866.81,950,61,0.15,0,0,0,1,1
TXN03439,2556.56,637,490,0.35,0,1,0,0,0
TXN03440,5965.88,112,225,1.0,0,0,0,0,0
TXN03441,1953.95,1808,30,0.19,0,0,0,0,0
TXN03442,4143.17,593,189,0.56,0,0,0,0,0
TXN03443,2479.96,1270,374,0.86,0,0,0,0,0
TXN03444,2792.86,859,267,0.37,0,0,0,0,0
TXN03445,6514.95,391,11,0.33,0,0,0,0,1
TXN03446,1737.66,392,190,0.9,0,0,0,0,0
TXN03447,4353.29,328,399,0.37,1,0,0,0,0
TXN03448,8093.53,1239,24,0.69,0,0,0,0,0
TXN03449,6353.1,1888,405,0.77,0,0,0,0,0
TXN03450,2002.71,747,90,0.81,0,0,1,0,0
TXN03451,4790.89,367,87,1.0,0,0,0,1,0
TXN03452,593.4,82,331,0.82,0,1,0,0,0
TXN03453,6666.41,806,273,0.69,1,0,1,0,1
TXN03454,15836.45,822,300,0.91,0,0,0,0,0
TXN03455,4175.1,1100,110,0.92,0,0,0,0,0
TXN03456,8363.33,1551,79,0.98,0,0,0,0,0
TXN03457,926.74,1756,323,0.8,0,0,0,1,0
TXN03458,1355.75,1527,139,0.28,0,0,0,1,1
TXN03459,2548.89,1766,432,0.74,0,0,0,0,0
TXN03460,2942.18,1970,416,0.17,0,0,0,0,0
TXN03461,4194.38,952,213,0.39,0,0,0,0,0
TXN03462,2011.04,1503,446,0.2,0,0,0,0,0
TXN03463,3707.08,372,17,0.95,1,0,0,0,0
TXN03464,6506.11,1289,53,0.4,0,0,0,0,0
TXN03465,4778.37,264,367,0.74,0,0,0,0,0
TXN03466,2482.56,110,96,0.61,0,0,0,0,0
TXN03467,5639.0,1939,282,0.2,0,0,0,0,0
TXN03468,2396.71,307,233,0.61,0,0,1,1,0
TXN03469,3556.38,1224,466,0.69,0,0,0,1,0
TXN03470,6279.1,226,239,0.89,1,0,1,0,0
TXN03471,2881.57,185,333,0.16,0,0,0,0,0
TXN03472,1084.52,964,408,0.37,0,0,0,0,0
TXN03473,3482.0,31,417,0.72,0,1,0,1,1
TXN03474,6317.2,614,343,0.13,0,0,0,1,0
TXN03475,6717.02,1795,485,0.28,0,0,0,0,0
TXN03476,1304.32,99,443,0.3,0,0,0,0,0
TXN03477,5482.81,1363,53,0.7,0,0,0,1,0
TXN03478,2748.01,811,86,0.36,1,0,0,0,1
TXN03479,8735.92,1821,260,0.64,0,0,0,0,0
TXN03480,1107.01,1290,235,0.97,0,0,0,1,0
TXN03481,5410.86,652,122,0.81,0,0,0,0,0
TXN03482,2515.75,814,419,0.4,1,1,1,0,1
TXN03483,2038.06,1822,53,0.53,0,0,0,0,0
TXN03484,6472.45,1374,215,0.28,0,0,0,1,0
TXN03485,7175.07,1020,419,0.11,1,0,0,0,0
TXN03486,409.7,978,196,0.36,0,0,0,0,0
TXN03487,6551.7,1752,38,0.43,0,1,0,1,0
TXN03488,3159.71,1568,453,0.61,0,1,0,1,0
TXN03489,3408.18,1481,364,0.95,0,1,0,0,0
TXN03490,1047.83,1839,227,0.95,0,0,0,0,0
TXN03491,5161.97,88,236,0.16,1,0,0,0,1
TXN03492,13659.34,1087,131,0.65,1,0,0,0,0
TXN03493,2145.63,922,329,0.14,0,1,0,0,1
TXN03494,7639.83,1411,499,0.68,0,0,0,0,0
TXN03495,3313.52,1815,320,0.21,0,0,0,0,0
TXN03496,2218.4,1483,468,0.95,0,1,0,1,0
TXN03497,854.44,586,167,0.88,0,0,0,1,0
TXN03498,8374.18,818,486,0.12,0,0,0,0,1
TXN03499,3628.58,932,36,0.8,0,0,0,0,0
TXN03500,2314.82,1660,66,0.67,0,0,0,0,0
TXN03501,2642.37,1293,110,0.55,1,0,0,0,0
TXN03502,5454.42,1918,414,0.64,0,0,0,0,0
TXN03503,2311.7,797,218,0.71,0,0,0,1,0
TXN03504,1468.67,1958,208,0.9,1,0,0,1,0
TXN03505,3048.38,1019,380,0.79,1,1,0,1,1
TXN03506,2975.99,1013,86,0.62,0,0,0,1,0
TXN03507,2925.01,973,460,0.84,0,0,1,0,0
TXN03508,2337.1,633,302,0.99,0,0,0,1,0
TXN03509,7817.62,346,410,0.37,0,0,0,0,0
TXN03510,16896.01,724,178,0.21,0,0,0,1,0
